Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0ayPzcP0ETNiYuqip9NjhP,"0qa4GMXrmylKemymbElIwq","Aloha, E Komo Mai (Theme Song from Lilo & Stitch: The Series) - From Lilo & Stitch: The Series","Disney Classics","Jump5",2013-01-01,144413,0,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"",0.798,0.789,9,-9.636,1,0.163,0.13,0,0.284,0.621,107.038,4
14mNTV7rsvzkVfBmRepX1X,"1LPgqTHt7RmHwYtS9KQTMY","Friends on the Other Side","The Princess and the Frog (Original Motion Picture Soundtrack)","Keith David",2009-11-23,214960,63,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"movie tunes",0.363,0.622,9,-7.318,0,0.0982,0.786,0.000156,0.51,0.378,81.198,4
1OYOLWqKmhkFIx2KC9ek1a,"7tHd518aPjJYUgyv9bidBz","Colors of the Wind","Pocahontas","Judy Kuhn",1995-01-01,214400,66,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"movie tunes",0.272,0.164,1,-17.04,1,0.046,0.929,0.0011,0.109,0.228,81.551,3
6ZxPYutGhjLTrcmvcshCa4,"41qil2VaGbD194gaEcmmyx","Arabian Nights (2019)","Aladdin (Original Motion Picture Soundtrack)","Will Smith",2019-05-22,193096,70,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"hip hop,pop rap",0.445,0.532,8,-8.018,1,0.0405,0.254,0,0.109,0.465,128.776,4
4pPWO5QjsrwRx32do29Fru,"1n1LwioOKovaGd1aqATZ6S,759h9uEwoHm8KKq1pGI9RH","We Know The Way (Ki Uta E)","Moana (Te Hopukanga Puoro O Te Kiriata Taketake)","Rob Ruha,Opetaia Foa'i",2017-11-03,141414,32,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"waiata maori,movie tunes",0.674,0.604,9,-8.903,1,0.036,0.364,0,0.116,0.485,98.027,4
4Uy3kNxW2kB8AEoXljEcth,"0hCNtLu0JehylgoiP8L4Gh,2R21vXR83lH98kGeO99Y66,6tt0iYnpHERj05WATWRiom","Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse","Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)","Nicki Minaj,Anuel AA,Bantu",2018-12-14,174893,65,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"hip pop,pop,queens hip hop,rap,reggaeton,reggaeton flow,trap boricua,trap latino,urbano latino,zimdancehall",0.766,0.881,9,-5.158,0,0.137,0.0166,0.0000023,0.347,0.674,112.027,5
3l3xTXsUXeWlkPqzMs7mPD,"6O74knDqdv3XaWtkII7Xjp","End Of The Road","Cooleyhighharmony (Bonus Tracks Version)","Boyz II Men",1991-04-30,351466,74,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"boy band,contemporary r&b,new jack swing,r&b,urban contemporary",0.64,0.427,5,-9.29,0,0.0241,0.0664,0,0.0579,0.529,149.703,3
312WNtMs3F28cUukaPY9bo,"6LuN9FCkKOj5PcnpouEgny","American Teen","American Teen","Khalid",2017-04-27,250746,66,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop,pop r&b",0.658,0.623,0,-6.934,1,0.0398,0.0683,0,0.321,0.207,100.436,4
45S5WTQEGOB1VHr1Q4FuPl,"6KImCVD70vtIoJWnq6nGn3","Golden","Fine Line","Harry Styles",2019-12-13,208906,80,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop",0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,4
7roWvq6aC9JECTyIhV8dhf,"5Wo0Feg5PBXLDOr6wQAR4d,025ti2dRco8VtH4Pa3emVt","Unbreakable","Grass 2 Grace","Dandora Music,Ythera",2017-10-04,256484,0,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"",0.815,0.424,11,-9.846,0,0.0844,0.167,0.00000669,0.145,0.166,114.962,4
030gWcH6slPQUr35rlSS9z,"3AuMNF8rQAKOzjYppFNAoB,55Aa2cqylxrFIXC767Z865","Motivation","100% That Witch","Kelly Rowland,Lil Wayne",2019-10-25,230906,37,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"atl hip hop,dance pop,hip pop,r&b,urban contemporary,hip hop,new orleans rap,pop rap,rap,trap",0.725,0.677,9,-5.54,0,0.0481,0.177,0.0000787,0.0721,0.213,140.915,4
49FYlytm3dAAraYgpoJZux,"5pKCCKE2ajJHZ9KAiaK11H,3nFkdlSjzX9mRTtwJOzDYB","Umbrella","Good Girl Gone Bad: Reloaded","Rihanna,JAY-Z",2008-06-02,275986,86,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"barbadian pop,pop,urban contemporary,east coast hip hop,gangster rap,hip hop,pop rap,rap",0.583,0.829,1,-4.603,1,0.134,0.00864,0,0.0426,0.575,174.028,4
4WUnM4KNZ0kjp0CUeoyOnS,"1B8ySGDAiXTCvnJNH4HSCG","I Swear","All-4-One","All-4-One",1994-01-01,259853,72,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"boy band,contemporary r&b,r&b",0.532,0.407,6,-9.658,0,0.0233,0.235,0,0.117,0.23,83.207,4
6qspW4YKycviDFjHBOaqUY,"0TImkz4nPqjegtVSMZnMRq","Waterfalls","Crazysexycool","TLC",1994-11-15,279506,76,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"atl hip hop,contemporary r&b,dance pop,girl group,hip pop,r&b,urban contemporary",0.769,0.505,1,-7.345,1,0.0829,0.311,0.0000749,0.0777,0.757,171.804,4
3ucQ4DLpH8RgyzqYBMnDpj,"1McMsnEElThX1knmY4oliG","deja vu","SOUR","Olivia Rodrigo",2021-05-21,215506,62,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop",0.442,0.596,9,-7.272,1,0.109,0.584,0.00000662,0.39,0.166,181.278,4
7ARveOiD31w2Nq0n5FsSf8,"163tK9Wjr9P9DmM0AVK7lm","Perfect Places","Melodrama","Lorde",2017-06-16,221874,72,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"art pop,metropopolis,nz pop,pop",0.622,0.58,1,-5.273,0,0.0504,0.00241,0.0000295,0.112,0.512,104.41,4
3ZTuYuaV1fhdNnuIBuzTYy,"5abSRg0xN1NV3gLbuvX24M","Nour El Ein","Nour El Ein","Amr Diab",1996-01-01,307762,64,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"arab pop,belly dance,egyptian pop,persian pop,rif",0.747,0.658,8,-12.339,1,0.0784,0.265,0.00000398,0.0379,0.772,100.066,4
1bA2ZK7CFxEMnyn1dWP2jp,"3MyFDtqB80WZvbtCZRsekM","Baby","Baby","Bakermat",2017-01-27,160053,61,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"minimal tech house,tropical house",0.708,0.922,1,-2.715,0,0.116,0.135,0.0513,0.225,0.637,125.961,4
1LeItUMezKA1HdCHxYICed,"21mKp7DqtSNHhCAU2ugvUw,0DGAOR3KtqWwWSwDzhzqOa","Say My Name","In Return","ODESZA,Zyra",2014-09-08,262956,67,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"chillwave,edm,indietronica",0.749,0.745,6,-7.367,0,0.0479,0.0041,0.395,0.0748,0.347,115.048,4
198Rrm2wkRyGuSOXcPLQvi,"59ILWOZRLKTI8yy97BpeIk,3LJJllVr5MV0qGs0dMzKhn","Help Our Souls - Remix Radio Edit","Help Our Souls (Remix)","Urban Contact,NIHILS",2015-04-10,198487,48,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"",0.693,0.876,7,-4.646,1,0.226,0.0562,0,0.109,0.598,120.071,4
288EJf2Hyv0vFtyYlcP9zN,"23fqKkggKUBHNkbKtXEls4,6T5tfhQCknKG4UnH90qGnz","Dancing Feet (feat. DNCE)","Thrill Of The Chase","Kygo,DNCE",2022-11-11,215200,64,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"edm,pop,pop dance,tropical house,dance pop",0.746,0.78,0,-4.892,1,0.102,0.319,0,0.411,0.569,105.931,4
6HTJZ0TQJVMSKkUGzAOe2h,"4YXycRbyyAE0wozTk7QMEq,5me0Irg2ANcsgc93uaYrpb,1J2VVASYAamtQ3Bt8wGgA6,6MLDcHrNh4OqxDZAjMt5pt","Old Thing Back (feat. Ja Rule and Ralph Tresvant)","Old Thing Back (feat. Ja Rule and Ralph Tresvant)","Matoma,The Notorious B.I.G.,Ja Rule,Ralph Tresvant",2015-02-17,321649,64,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop dance,tropical house,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,dance pop,hip pop,pop rap,queens hip hop,urban contemporary,contemporary r&b,new jack swing",0.805,0.858,0,-3.067,1,0.105,0.194,0.00000789,0.256,0.523,97.033,4
0JxO2Pj45dELEtzWCPWrm8,"17lzZA2AlOHwCwFALHttmp,0hCNtLu0JehylgoiP8L4Gh","I Luv Dem Strippers","Based On A T.R.U. Story (Deluxe)","2 Chainz,Nicki Minaj",2012-01-01,239573,32,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"atl hip hop,hip hop,pop rap,rap,southern hip hop,trap,hip pop,pop,queens hip hop",0.857,0.633,8,-5.205,1,0.203,0.0389,0,0.227,0.467,137.956,4
51ODNNDZm21HU7wI7cccRr,"6nS5roXSAGhTGr34W6n7Et,2wY79sveU1sp5g7SokKOiI","Latch","Settle (Special Edition)","Disclosure,Sam Smith",2013-06-03,255631,77,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"edm,house,indietronica,uk dance,pop,uk pop",0.503,0.727,1,-5.456,1,0.167,0.0159,0.0000945,0.0895,0.521,121.985,4
6FKEKabBd5U1zFsALjml4l,"61lyPtntblHJvA7FMMhi7E,0tMbQtD3YwrVFk9Lb6abmB","Need U (100%) - Radio Edit","Need U (100%)","Duke Dumont,A*M*E",2013-01-01,174121,48,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"edm,house,pop dance,progressive house,uk dance,uk pop",0.67,0.848,0,-5.103,0,0.0537,0.00174,0.00168,0.385,0.457,124.029,4
4woTEX1wYOTGDqNXuavlRC,"7dGJo4pcD2V6oG8kP0tJRR,5jNmxPYz8QE5rYp4GDil8t","Superman","The Eminem Show","Eminem,Dina Rae",2002-05-26,350320,87,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"detroit hip hop,hip hop,rap",0.802,0.755,4,-3.138,0,0.0564,0.0215,0,0.295,0.58,130.027,4
7lQ8MOhq6IN2w8EYcFNSUk,"7dGJo4pcD2V6oG8kP0tJRR","Without Me","The Eminem Show","Eminem",2002-05-26,290320,89,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"detroit hip hop,hip hop,rap",0.908,0.669,7,-2.827,1,0.0738,0.00286,0,0.237,0.662,112.238,4
1fDUds6Gcl87WHMvGUxmn4,"3HJIB8sYPyxrFGuwvKXSLR","Trouble","Seeds","TV On The Radio",2014-11-17,274411,44,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"alternative dance,alternative rock,brooklyn indie,chamber pop,indie rock,indietronica,modern rock,neo-synthpop",0.658,0.688,7,-3.709,1,0.0263,0.0178,0.000183,0.256,0.214,123.058,4
4FZFNT9WFjVUwLEXFgC1eQ,"69GGBxA162lTqCwzJG5jLp","iPad","So Far So Good","The Chainsmokers",2022-05-13,202406,0,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop",0.665,0.628,2,-6.297,1,0.026,0.00502,0.0000202,0.0947,0.551,121.979,4
4BdGO1CaObRD4La9l5Zanz,"7gP3bB2nilZXLfPHJhMdvc","Sit Next to Me","Sacred Hearts Club","Foster The People",2017-07-21,243146,72,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"indietronica,modern alternative rock,modern rock,rock",0.638,0.738,6,-4.976,0,0.0292,0.117,0.000384,0.689,0.657,97.021,4
3gJDgenxLephg09x86IxPs,"2P5sC9cVZDToPxyomzF1UH","TEMPTATION","ALL-AMERIKKKAN BADA$$","Joey Bada$$",2017-04-07,244197,70,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"conscious hip hop,hip hop,rap",0.775,0.707,10,-5.339,0,0.152,0.397,0,0.874,0.78,104.979,4
2pg2TiYo9Rb8KeB5JjP7jS,"5ZS223C6JyBfXasXxrRqOk,1zNqQNIdeOUZHb8zbZRFMX","Sativa","Trip","Jhené Aiko,Swae Lee",2017-09-22,276960,81,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"r&b,melodic rap,rap,trap",0.741,0.61,6,-7.34,0,0.0511,0.316,0,0.534,0.72,125.99,4
1EaKU4dMbesXXd3BrLCtYG,"2YZyLoL8N0Wb9xBt1NhZWg","ELEMENT.","DAMN.","Kendrick Lamar",2017-04-14,208733,72,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"conscious hip hop,hip hop,rap,west coast rap",0.748,0.705,4,-4.547,0,0.485,0.204,0,0.246,0.483,189.891,4
1nX9KhK3Fff27SnrIor2Yb,"17lzZA2AlOHwCwFALHttmp,0Y5tJX1MQlPlqiwlOH1tJY","4 AM","Pretty Girls Like Trap Music","2 Chainz,Travis Scott",2017-06-16,255560,65,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"atl hip hop,hip hop,pop rap,rap,southern hip hop,trap,slap house",0.796,0.5,1,-7.21,1,0.425,0.118,0,0.155,0.227,75.012,4
2Hh3ETdQKrmSI3QS0hme7g,"0iEtIxbK0KxaSlF7G42ZOp,1RyvyyTE3xzB2ZywiAwp0i,4Gso3d4CscCijv0lmajZWs","Too Many Nights (feat. Don Toliver & with Future)","HEROES & VILLAINS","Metro Boomin,Future,Don Toliver",2022-12-02,199920,88,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"rap,atl hip hop,hip hop,southern hip hop,trap,pop rap",0.684,0.671,7,-4.392,0,0.0464,0.189,0.0000237,0.122,0.156,88.048,4
4h90qkbnW1Qq6pBhoPvwko,"1Xyo4u8uXC1ZmMpatF05PJ,2YZyLoL8N0Wb9xBt1NhZWg","Sidewalks","Starboy","The Weeknd,Kendrick Lamar",2016-11-25,231360,74,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"canadian contemporary r&b,canadian pop,pop,conscious hip hop,hip hop,rap,west coast rap",0.542,0.72,1,-5.136,0,0.0628,0.147,0,0.348,0.623,149.828,4
474uVhyGgK5MtY9gMcDgGl,"4hz8tIajF2INpgM0qzPJz2","It's Called: Freefall","How to: Friend, Love, Freefall","Rainbow Kitten Surprise",2018-04-06,152293,80,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pov: indie",0.744,0.516,2,-6.365,1,0.0513,0.632,0,0.605,0.281,97.944,4
3bnVBN67NBEzedqQuWrpP4,"3YQKmKGau1PzlVlkL1iodx","Tear in My Heart","Blurryface","Twenty One Pilots",2015-05-15,188493,77,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"modern rock,pop,pov: indie,rock",0.655,0.632,2,-4.802,1,0.0489,0.0189,0,0.0722,0.447,120.113,4
2SkJKMfjpYsNv0KWOxiegX,"5xKp3UyavIBUsGy3DQdXeF","Kaleidoscope","When the Morning Comes","A Great Big World",2015-11-13,229320,59,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"neo mellow,piano rock,pop rock,viral pop",0.709,0.913,7,-5.148,1,0.0748,0.0182,0,0.167,0.519,108.024,4
2DgdHcjWmO3qd50RzuBLgZ,"20JZFwl6HVl6yg8a4H3ZqK","House of Memories","Death of a Bachelor","Panic! At The Disco",2016-01-15,208706,83,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"modern rock,pop",0.506,0.817,11,-5.051,0,0.0335,0.00272,0,0.0486,0.506,109.952,4
6K4t31amVTZDgR3sKmwUJJ,"5INjqkS1o8h1imAzPqGZBb","The Less I Know The Better","Currents","Tame Impala",2015-07-17,216320,87,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"australian psych,modern rock,neo-psychedelic,rock",0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,4
4nVBt6MZDDP6tRVdQTgxJg,"4AK6F7OLvEQ5QYCBNiQWHq","Story of My Life","Midnight Memories (Deluxe)","One Direction",2013-11-25,245493,85,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"boy band,pop,post-teen pop,talent show",0.6,0.663,3,-5.802,1,0.0477,0.225,0,0.119,0.286,121.07,4
0mMmz2y2kXBKBOhUiNOyFt,"1T1tVjOS8HICTRBxrRAE2y,494OPqLjjEhjKil1G6MWho","I'm so High","Circuitarium","Euføeni,Kate Stewart",2017-10-26,290466,35,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"uk contemporary r&b",0.713,0.521,5,-9.018,0,0.306,0.262,0.00359,0.118,0.248,114.946,4
5fnA9mkIfScSqHIpeDyvck,"50OApTJurDusIo9dGTqSU4,3t5xRXzsuZmMDkQzgOX35S","Prayer in C - Robin Schulz Radio Edit","Prayer in C","Lilly Wood and The Prick,Robin Schulz",2014-05-16,189413,76,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"french indie pop,french rock,deep euro house,deep house,edm,german dance,pop dance,tropical house",0.763,0.875,9,-5.797,0,0.0262,0.024,0.00000541,0.599,0.8,123.013,4
2dxjKgT0li4qBI3QwuN9Ih,"5K4W6rqBFWDnAN6FQUkS6x,01QTIT5P1pFP3QnnFSdsJf","Touch The Sky","Late Registration","Kanye West,Lupe Fiasco",2005-08-30,236600,75,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"chicago rap,hip hop,rap,conscious hip hop,political hip hop,pop rap,southern hip hop",0.552,0.846,9,-4.912,1,0.342,0.0114,0,0.309,0.554,98.56,1
7ElF5zxOwYP4qVSWVvse3W,"6MF9fzBmfXghAz953czmBC","Break Your Heart","The Rokstarr Hits Collection","Taio Cruz",2010-01-01,201546,72,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,pop,pop rap",0.607,0.934,3,-4.217,1,0.0314,0.0327,0,0.0909,0.568,122.01,4
5SkRLpaGtvYPhw02vZhQQ9,"5K4W6rqBFWDnAN6FQUkS6x,1lE6SEy8f84Zhjvp7r8yTD","All Falls Down","The College Dropout","Kanye West,Syleena Johnson",2004-02-10,223506,83,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"chicago rap,hip hop,rap,contemporary r&b,neo soul,r&b,urban contemporary",0.657,0.734,8,-4.832,0,0.484,0.149,0,0.139,0.434,91.03,4
0PZpE9CYvOLt0wRZeOY5fV,"1HBjj22wzbscIZ9sEb5dyf,3SYnDj7btg9gFY7ps8m5d5","Finally","Finally","Jonas Blue,RANI",2023-04-14,188891,53,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop,pop dance,tropical house,uk dance,dutch pop",0.665,0.879,5,-3.878,0,0.0796,0.0271,0.00000332,0.45,0.535,125.993,4
1DmW5Ep6ywYwxc2HMT5BG6,"49aaHxvAJ0tCh0F15OnwIl","Tattoo","Tattoo","Loreen",2023-02-25,183374,89,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"europop",0.545,0.779,3,-6.235,0,0.0751,0.243,0.00000166,0.123,0.303,150.002,4
2r7BOWS3bEYjEUbLiH8kVM,"3GxKJzJK4LpsYGXQrw77wz","Red Flags","Red Flags","Mimi Webb",2023-01-13,141971,64,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"alt z,gen z singer-songwriter,uk pop",0.841,0.65,8,-5.627,1,0.131,0.021,0.00000415,0.0694,0.748,129.979,4
4qzEjmuz380jeiBJp31oDY,"246dkjvS1zLTtiykXe5h60","Chemical","Chemical","Post Malone",2023-04-14,184004,68,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dfw rap,melodic rap,pop,rap",0.48,0.895,2,-4.872,1,0.0426,0.00183,0,0.111,0.356,169.945,4
6PkxSIt2TYLMFa8ybyngVP,"2FXC3k01G6Gw61bmprjgqS","Eat Your Young","Eat Your Young","Hozier",2023-03-17,242293,66,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"irish singer-songwriter,modern rock,pov: indie",0.551,0.587,5,-6.857,1,0.0291,0.382,0.128,0.26,0.365,89.985,4
0d4oiUOs4GD6PSXe1rovNd,"2en7Hw27nAQoK6waOCo4uY","You Gotta Take the Chance.","You Gotta Take the Chance.","FLEIV",2018-11-21,227032,33,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"",0.62,0.72,5,-7.881,0,0.0469,0.00213,0.555,0.0885,0.428,144.939,4
0wrtKD0qovTXfjwCNLIYCp,"0NGAZxHanS9e0iNHpR8f2W,5veVxxPm1vzgi6pO2iVA8L,7qPLO2XOUaRrRxkvLZ3AEK","Hear Me Now","Hear Me Now","Alok,Bruno Martini,Zeeba",2016-11-18,192846,54,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"electro house,pop nacional,sertanejo universitario,slap house,brazilian edm",0.788,0.43,11,-7.757,1,0.0419,0.537,0.00261,0.0936,0.461,121.996,4
48eiLW57CqSmCYNZRM2J8M,"13y0kncDD4J9wxCyfKr10W","From a Distance","Some People's Lives","Bette Midler",1990,276346,55,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"adult standards,new wave pop,soft rock",0.536,0.242,7,-11.716,1,0.0277,0.674,0,0.331,0.331,137.989,4
7y3c1oJMY1CwwtOZ84Qovu,"4ofCBoyEiGSePFAG500xev,5vBSrE1xujD2FXYRarbAXc","Hallucination","Hallucination","Regard,Years & Years",2022-02-18,174794,70,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop dance,pop edm,slap house,uk dance,dance pop,gauze pop,pop,uk pop",0.687,0.788,6,-5.142,0,0.0352,0.0121,0,0.358,0.669,123.02,4
6Q3K9gVUZRMZqZKrXovbM2,"23fqKkggKUBHNkbKtXEls4,4xnihxcoXWK3UqryOSnbw5","I'll Wait","I'll Wait","Kygo,Sasha Alex Sloan",2020-04-03,215360,64,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"edm,pop,pop dance,tropical house,alt z",0.611,0.651,1,-6.973,1,0.0589,0.144,0.000017,0.105,0.351,122.983,4
6Skh3CBum0pZw9TOr7FQnX,"2ZRQcIgzPCVaT9XKhXZIzh,3JDG63cSaK3xgDnB2H55Xp","Safe With Me (with Audrey Mika)","Safe With Me (with Audrey Mika)","Gryffin,Audrey Mika",2020-11-19,205164,55,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"edm,pop dance,modern indie pop",0.497,0.757,11,-4.189,1,0.127,0.0449,0,0.119,0.507,169.902,4
4zKietdi0BegwtiPTaZgL3,"3DVYnBKNeZTLLPvMaEbmzC,51ZJCe1WhaIDtkjJR5bVhO,2NJBbsoo0uySVbpW2nH1b0","On and On","On and On","ERIICE,Matt Gresham,El Chino Ramos",2023-02-03,175200,38,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"australian talent show",0.763,0.858,3,-5.342,0,0.0543,0.155,0.000366,0.273,0.659,122.935,4
27ooJRSmsdwshBQGoUZE3p,"3t5xRXzsuZmMDkQzgOX35S,4gmndqcVVyxmzgOunTiuAD","Rockstar Baby (feat. Mougleta)","Rockstar Baby (feat. Mougleta)","Robin Schulz,Mougleta",2022-09-23,174858,49,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"deep euro house,deep house,edm,german dance,pop dance,tropical house",0.689,0.914,6,-5.169,1,0.0457,0.0278,0.00593,0.101,0.63,123.029,4
5MgBUUjbkQ27Kd9CbeZFLo,"69GGBxA162lTqCwzJG5jLp,6jsjhAEteAlY0vCiLvMLBA,1VF81Q4Usmpf2fgjEV3HPJ","Roses (feat. ROZES) - Zaxx Remix","Roses (Remixes) (feat. ROZES)","The Chainsmokers,ROZES,Zaxx",2016-01-01,190266,58,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop,alt z,electropop,indie poptimism,sky room",0.677,0.881,1,-3.534,0,0.054,0.00445,0.0146,0.359,0.566,128.121,4
6kvoHl80mfCVTv7XnZkjQn,"2SHhfs4BiDxGQ3oxqf0UHY","It Must Have Been Love - From the Film Pretty Woman","It Must Have Been Love","Roxette",1990-05-20,258786,79,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"europop,swedish pop,synthpop",0.52,0.652,5,-6.655,1,0.0274,0.34,0.0000549,0.256,0.722,80.609,4
4zjsIryt48c975O5zC4dCN,"5Z1CCuBsyhEHngq3U5IraY","Swear It Again - Radio Edit","Greatest Hits","Westlife",2011-11-21,248335,41,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"boy band",0.57,0.586,9,-5.986,1,0.0297,0.333,0,0.118,0.327,130.099,4
2d47C9dLYw68ZM7YmtVPWY,"1XgFuvRd7r5g0h844A5ZUQ","Back for Good","Magic: The Collection","Take That",2015-02-27,242360,0,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"boy band,europop,talent show",0.565,0.599,5,-6.594,1,0.0281,0.346,0,0.117,0.497,157.893,4
2nfMrwg3aRhSAv4HX7IzJL,"6YHEMoNPbcheiWS2haGzkn","Said I Loved You...But I Lied","The One Thing","Michael Bolton",1993,304866,67,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"soft rock",0.547,0.569,10,-8.644,1,0.0271,0.189,0.00000705,0.156,0.432,159.713,4
2bvRYwKiIJkPqEXOdhgRgg,"3RQugbKSKDSg8oHS1MdMXn","Mapambano","Mapambano","Rafiiki",2017-09-21,226351,1,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"",0.469,0.518,1,-10.636,1,0.216,0.744,0.000752,0.654,0.405,79.038,4
